Distance,Z_fondale,Z_AUV
7945.43230882742,-22.8904468390996,-19.8911567632044
7952.21747732343,-22.8870134856567,-19.8876361316359
7959.00264581944,-22.8840539375073,-19.8845922646517
7965.78781431545,-22.881513788187,-19.8819764173425
7972.57298281146,-22.8793655997637,-19.8797579497931
7979.35815130747,-22.8776061975462,-19.8779295598769
7986.14331980347,-22.8762563458357,-19.8765077941114
7992.92848829949,-22.8753628278063,-19.8755348917479
7999.71365679549,-22.875002700701,-19.8750826776303
8006.4988252915,-22.875,-19.8750124246791
8013.28399378751,-22.875,-19.8750018671635
8020.06916228352,-22.875,-19.8750002805947
8026.85433077953,-22.875,-19.8750000421674
8033.63949927554,-22.875,-19.8750000063369
8040.42466777155,-22.875,-19.8750000009523
8047.20983626756,-22.875,-19.8750000001431
8053.99500476357,-22.875,-19.8750000000215
8060.78017325958,-22.875,-19.8750000000032
8067.56534175559,-22.875,-19.8750000000005
8074.3505102516,-22.875,-19.8750000000001
8081.13567874761,-22.875,-19.875
8087.92084724362,-22.875,-19.875
8094.70601573963,-22.875,-19.875
8101.49118423564,-22.875,-19.875
8108.27635273165,-22.874709573906,-19.8747532187349
8115.06152122766,-22.8738746118549,-19.8740066476731
8121.84668972367,-22.8725758647929,-19.8727908808514
8128.63185821968,-22.8708634458163,-19.8711530980689
8135.41702671569,-22.8687610486254,-19.8691205224841
8142.2021952117,-22.8662683059339,-19.8666969330645
8148.98736370771,-22.8633607519393,-19.8638621085922
8155.77253220372,-22.8599873914933,-19.8605696785823
8162.55770069973,-22.8560673060299,-19.8567439163063
8169.34286919574,-22.8518744948389,-19.852606264715
8176.12803769175,-22.8476816836479,-19.8484217428318
8182.91320618776,-22.8434896042038,-19.8442307991274
8189.69837468377,-22.8396312874622,-19.8403224956692
8196.48354317978,-22.8363105079004,-19.8369134238345
8203.26871167579,-22.8334487626904,-19.8339694271416
8210.0538801718,-22.8309980467591,-19.8314445816645
8216.83904866781,-22.8289365181167,-19.8293134264135
8223.62421716382,-22.8272663148463,-19.8275739519215
8230.40938565983,-22.826013773533,-19.8262482349683
8237.19455415584,-22.8252320336825,-19.8253847469964
8243.97972265185,-22.8249998092651,-19.8250576571713
8250.76489114786,-22.8249998092651,-19.8250085025679
8257.55005964387,-22.8249998092651,-19.8250011156826
8264.33522813987,-22.8249973876937,-19.8249979479307
8271.12039663588,-22.8248082977893,-19.8248367981484
8277.90556513189,-22.824353956707,-19.8244265174463
8284.6907336279,-22.8236723844502,-19.8237857145065
8291.47590212391,-22.8227865423456,-19.8229366965463
8298.26107061992,-22.821706431864,-19.8218913143269
8305.04623911593,-22.8204300979152,-19.8206496874824
8311.83140761194,-22.8189434292107,-19.8191998433273
8318.61657610795,-22.8172187699998,-19.8175164829403
8325.40174460396,-22.8152197321866,-19.815564884691
8332.18691309997,-22.8131232866054,-19.8134902065651
8338.97208159598,-22.8110268410243,-19.8113970321669
8345.75725009199,-22.8089303956821,-19.8093010783775
8352.542418588,-22.8068339581352,-19.8072047135291
8359.32758708401,-22.8047375305761,-19.805108295394
8366.11275558002,-22.8026411116008,-19.803011876545
8372.89792407603,-22.8005447003727,-19.8009154641716
8379.68309257204,-22.7984482965451,-19.7988190590598
8386.46826106805,-22.7963519002266,-19.7967226614198
8393.25342956406,-22.7942555119915,-19.7946262717714
8400.03859806007,-22.7921591329369,-19.7925298911248
8406.82376655608,-22.7900627642651,-19.7904335206534
8413.60893505209,-22.7879663986552,-19.788337154313
8420.3941035481,-22.7858700330453,-19.7862407885933
8427.17927204411,-22.7837855299357,-19.7841545027871
8433.96444054012,-22.7819210006085,-19.7822566482052
8440.74960903613,-22.7803149641736,-19.7806067577455
8447.53477753214,-22.778931820263,-19.7791835275351
8454.31994602815,-22.7777506562507,-19.7779659861516
8461.10511452416,-22.7767632940209,-19.7769440329192
8467.89028302017,-22.7759734644437,-19.7761193201224
8474.67545151618,-22.7753971876516,-19.7755057087136
8481.46062001219,-22.7750643304933,-19.7751306601975
8488.2457885082,-22.7749996185303,-19.7750193112895
8495.03095700421,-22.7749996185303,-19.7750025779307
8501.81612550022,-22.7749996185303,-19.7750000632648
8508.60129399623,-22.7749612292416,-19.7749670651645
8515.38646249224,-22.7744556953632,-19.7745325433047
8522.17163098824,-22.7734396316551,-19.7736038728956
8528.95679948425,-22.771981866538,-19.7722256193943
8535.74196798026,-22.7701222111462,-19.7704383084082
8542.52713647627,-22.7678752131528,-19.7682603915379
8549.31230497228,-22.7652316290694,-19.7656867872747
8556.09747346829,-22.762157483348,-19.7626878622265
8562.8826419643,-22.7585907876249,-19.7592064902897
8569.66781046031,-22.7544995977848,-19.7552069430348
8576.45297895632,-22.750306866565,-19.7510432432322
8583.23814745233,-22.7461141353452,-19.7468548748133
8590.02331594834,-22.7419778708925,-19.7427107802491
8596.80848444435,-22.7383319607644,-19.7389900036578
8603.59365294036,-22.7351903162791,-19.7357613280063
8610.37882143637,-22.7324864510376,-19.7329785949873
8617.16398993238,-22.7301825467385,-19.730602732975
8623.94915842839,-22.728265855999,-19.7286170386162
8630.7343269244,-22.7267474093354,-19.7270283746197
8637.51949542041,-22.7256631361206,-19.7258683022607
8644.30466391642,-22.7250773084744,-19.7251961779189
8651.08983241243,-22.7250003814697,-19.7250298054874
8657.87500090844,-22.7250003814697,-19.7250048032701
8664.66016940445,-22.7250003814697,-19.7250010459717
8671.44533790046,-22.7249224727674,-19.7249342806391
8678.23050639647,-22.7243349119651,-19.7244249842546
8685.01567489248,-22.7232491507636,-19.7234258533829
8691.80084338849,-22.7217293647265,-19.721984310679
8698.5860118845,-22.7198114003787,-19.7201379423122
8705.37118038051,-22.7175062122806,-19.7179017050043
8712.15634887652,-22.7148009763517,-19.715266949535
8718.94151737253,-22.7116577891878,-19.712200168778
8725.72668586854,-22.7080100640726,-19.7086397471718
8732.51185436455,-22.7038728825962,-19.7045892403654
8739.29702286056,-22.6996800714051,-19.7004178144791
8746.08219135657,-22.6954872602141,-19.6962282170419
8752.86735985258,-22.691294449023,-19.6920358888093
8759.65252834859,-22.687101637832,-19.6878431501965
8766.4376968446,-22.682908826641,-19.6836503499125
8773.22286534061,-22.6787160154499,-19.6794575403605
8780.00803383662,-22.6745232042589,-19.6752647294158
8786.79320233262,-22.6703303930678,-19.6710719182618
8793.57837082863,-22.6661375818768,-19.6668791070763
8800.36353932464,-22.6619447706857,-19.6626862958861
8807.14870782065,-22.6577519594947,-19.6584934846952
8813.93387631667,-22.6535591483037,-19.6543006735041
8820.71904481267,-22.6493663371126,-19.6501078623131
8827.50421330868,-22.6451735259216,-19.645915051122
8834.28938180469,-22.641111399426,-19.6418332855125
8841.0745503007,-22.6375859922329,-19.6382242695514
8847.85971879671,-22.6345471946426,-19.6350997803386
8854.64488729272,-22.6319353671269,-19.632410910737
8861.43005578873,-22.6297185507662,-19.6301231548728
8868.21522428474,-22.6278893593971,-19.62822505107
8875.00039278075,-22.626464226723,-19.6267288409534
8881.78556127676,-22.6254850649882,-19.625671977908
8888.57072977277,-22.6250231779142,-19.6251206786737
8895.35589826878,-22.625,-19.625018135423
8902.14106676479,-22.625,-19.6250027253661
8908.9262352608,-22.625,-19.6250004095642
8915.71140375681,-22.6249190388326,-19.6249312671128
8922.49657225282,-22.6245657716179,-19.6246206977718
8929.28174074883,-22.6239719645179,-19.6240694552477
8936.06690924484,-22.6231663242675,-19.6233020455334
8942.85207774085,-22.622163871538,-19.6223349147408
8949.63724623686,-22.6209674106796,-19.6211729172853
8956.42241473287,-22.6195678158721,-19.6198090282769
8963.20758322888,-22.6179431127622,-19.618223519947
8969.99275172489,-22.6160564480937,-19.6163821126335
8976.7779202209,-22.613966145684,-19.6143292138323
8983.56308871691,-22.6118697800741,-19.6122393803539
8990.34825721292,-22.6097734144642,-19.6101439963836
8997.13342570893,-22.6077752171597,-19.6081311940022
9003.91859420494,-22.6060514409768,-19.6063639833649
9010.70376270095,-22.6045655344114,-19.6048358028153
9017.48893119696,-22.6032898892328,-19.6035222069729
9024.27409969297,-22.6022104349618,-19.6024075662326
9031.05926818898,-22.601325254304,-19.6014879026332
9037.84443668499,-22.6006443873663,-19.6007711496657
9044.62960518099,-22.6001908386775,-19.6002780470046
9051.414773677,-22.6000026789086,-19.6000440608425
9058.19994217301,-22.6000003814697,-19.600006945545
9064.98511066903,-22.6000003814697,-19.6000013679098
9071.77027916504,-22.6000003814697,-19.6000005297106
9078.55544766105,-22.5997664917512,-19.5998016626497
9085.34061615705,-22.5989831227592,-19.5991061317939
9092.12578465306,-22.5977291594404,-19.5979360889279
9098.91095314907,-22.5960576505268,-19.5963399396335
9105.69612164508,-22.5939948532044,-19.5943472695268
9112.48129014109,-22.591542830225,-19.5919642774573
9119.2664586371,-22.5886796606415,-19.5891732682818
9126.05162713311,-22.58535724927,-19.5859307152922
9132.83679562912,-22.5814969862404,-19.5821632808671
9139.62196412513,-22.5773047319327,-19.5780348678997
9146.40713262114,-22.5731118407704,-19.5738516664307
9153.19230111715,-22.5689189496082,-19.5696602314221
9159.97746961316,-22.564588813004,-19.5653509387005
9166.76263810917,-22.5599854383696,-19.5607917582864
9173.54780660518,-22.555149287059,-19.5559972297763
9180.33297510119,-22.5501058088837,-19.55099116341
9187.1181435972,-22.5448671959336,-19.5457874972366
9193.90331209321,-22.5394335941672,-19.5403884498709
9200.68848058922,-22.5337931183262,-19.5347842555649
9207.47364908523,-22.5279206691244,-19.5289521193352
9214.25881758124,-22.5217758518446,-19.5228542913281
9221.04398607725,-22.5154867550148,-19.5165939381106
9227.82915457326,-22.5091976581851,-19.5103091608309
9234.61432306927,-22.5029085613506,-19.5040207131331
9241.39949156528,-22.4966194523875,-19.4977317035441
9248.18466006129,-22.4903303228171,-19.4914425920043
9254.9698285573,-22.4840411756693,-19.4851534502076
9261.75499705331,-22.4777520128051,-19.4788642905094
9268.54016554932,-22.471462835084,-19.4725751154967
9275.32533404533,-22.4651736424496,-19.4662859255105
9282.11050254134,-22.4588844339239,-19.4599967197709
9288.89567103735,-22.4525952075103,-19.4537074964641
9295.68083953336,-22.4463059601583,-19.4474182527257
9302.46600802937,-22.4400167033862,-19.4411289979122
9309.25117652538,-22.433727446614,-19.4348397414344
9316.03634502139,-22.4274367438571,-19.4285492560223
9322.8215135174,-22.420966499098,-19.4221060252475
9329.60668201341,-22.4142297133999,-19.4154133545744
9336.39185050942,-22.4072648622885,-19.4084894063602
9343.17701900542,-22.4000952926357,-19.401356748355
9349.96218750143,-22.3927313472855,-19.3940275605449
9356.74735599744,-22.3851714012175,-19.3865022925066
9363.53252449345,-22.3774016955785,-19.3787693206098
9370.31769298946,-22.3693949814055,-19.3708037440447
9377.10286148547,-22.3611135462429,-19.3625697756723
9383.88802998148,-22.3527279238609,-19.3542069436436
9390.67319847749,-22.3443423014788,-19.345824746164
9397.4583669735,-22.3359659304746,-19.3374474995653
9404.24353546951,-22.3279855851659,-19.3294075084835
9411.02870396552,-22.3205314218333,-19.3218653077727
9417.81387246153,-22.31352893154,-19.3147817105495
9424.59904095754,-22.3069334869937,-19.3081129070988
9431.38420945355,-22.3007262339845,-19.3018362929321
9438.16937794956,-22.29491219602,-19.2959527396602
9444.95454644557,-22.289520787057,-19.2904873719359
9451.73971494158,-22.2846086951289,-19.2854921344918
9458.52488343759,-22.2802430341847,-19.281031861668
9465.3100519336,-22.2760503029648,-19.2767989246685
9472.09522042961,-22.271857571745,-19.2726001513801
9478.88038892562,-22.2676456925158,-19.2683902416935
9485.66555742163,-22.2630050081118,-19.263814293514
9492.45072591764,-22.2578448648358,-19.2587419422635
9499.23589441365,-22.252237357274,-19.2532148572468
9506.02106290966,-22.2462250678599,-19.2472754836737
9512.80623140567,-22.2398250291899,-19.2409446731128
9519.59139990168,-22.2330304415372,-19.2342197812356
9526.37656839769,-22.2258099794808,-19.2270737927755
9533.1617368937,-22.2181047392565,-19.2194525961275
9539.94690538971,-22.2098597534821,-19.2113013525141
9546.73207388572,-22.2014741311,-19.202950952247
9553.51724238173,-22.1930885087179,-19.1945706229953
9560.30241087774,-22.1847028863358,-19.1861857960574
9567.08757937375,-22.1763172639538,-19.1778002932136
9573.87274786976,-22.1679316415717,-19.1694146887956
9580.65791636577,-22.1595460191896,-19.1610290691131
9587.44308486178,-22.1511603968075,-19.1526434471367
9594.22825335779,-22.1427747744254,-19.1442578248156
9601.0134218538,-22.1343891520433,-19.1358722024427
9607.7985903498,-22.1260035296613,-19.127486580062
9614.58375884581,-22.1176179072792,-19.1191009576801
9621.36892734182,-22.1092322848971,-19.110715335298
9628.15409583783,-22.100846662515,-19.102329712916
9634.93926433385,-22.0924610401329,-19.0939440905339
9641.72443282985,-22.0841247597979,-19.0856003951447
9648.50960132586,-22.0762706719905,-19.0776727297918
9655.29476982187,-22.068923179299,-19.0702380495609
9662.07993831788,-22.0620149242464,-19.0632506840657
9668.86510681389,-22.0555073474779,-19.0566710053156
9675.6502753099,-22.0493870316802,-19.0504816570932
9682.43544380591,-22.0436643417012,-19.0446888383633
9689.22061230192,-22.0383744785418,-19.0393233917412
9696.00578079793,-22.0335808629753,-19.0344438422001
9702.79094929394,-22.0293024214528,-19.0300750670018
9709.57611778995,-22.0251096902329,-19.0258558801381
9716.36128628596,-22.0209169590131,-19.021659173201
9723.14645478197,-22.0166894593493,-19.0174363010252
9729.93162327798,-22.0122104926889,-19.0129958198873
9736.71679177399,-22.0074813010922,-19.0083100152962
9743.50196027,-22.0025344016676,-19.0034023528395
9750.28712876601,-21.9973880840856,-18.9982919000174
9757.07229726202,-21.9920481591607,-18.9929864598405
9763.85746575803,-21.9865085490054,-18.9874820404234
9770.64263425404,-21.9807506701093,-18.9817622510647
9777.42780275005,-21.9747416609095,-18.9757967054199
9784.21297124606,-21.9684840694756,-18.9695830022204
9790.99813974207,-21.9621948926746,-18.9633051674872
9797.78330823808,-21.9559057158737,-18.9570176951563
9804.56847673409,-21.9496165390727,-18.9507287745008
9811.3536452301,-21.9433273622718,-18.944439636193
9818.13881372611,-21.9370381854708,-18.9381504651768
9824.92398222212,-21.9307490086699,-18.9318612892451
9831.70915071813,-21.9244598318689,-18.9255721125748
9838.49431921414,-21.918170655068,-18.9192829357935
9845.27948771015,-21.911881478267,-18.9129937589955
9852.06465620616,-21.9055923014661,-18.906704582195
9858.84982470217,-21.8993031246651,-18.9004154053941
9865.63499319817,-21.8930139478641,-18.8941262285931
9872.42016169418,-21.8867247710632,-18.8878370517922
9879.20533019019,-21.8804355942622,-18.8815478749912
9885.99049868621,-21.8742063503425,-18.8753096244415
9892.77566718222,-21.8682435042384,-18.869305390941
9899.56083567822,-21.8625249999697,-18.8635439476812
9906.34600417423,-21.8570206016523,-18.858000921008
9913.13117267024,-21.8517139716566,-18.8526587656488
9919.91634116625,-21.8466010857276,-18.8475114254291
9926.70150966226,-21.8416898229729,-18.8425646852818
9933.48667815827,-21.8370007619146,-18.8378369005689
9940.27184665428,-21.8325691087154,-18.8333607451383
9947.05701515029,-21.8283621277151,-18.8291133129795
9953.8421836463,-21.8241692365528,-18.8249122254722
9960.62735214231,-21.8199763453905,-18.8207181025746
9967.41252063832,-21.81585841848,-18.8165887250373
9974.19768913433,-21.8120115631718,-18.812699412682
9980.98285763034,-21.8084062833604,-18.8090514488554
9987.76802612635,-21.8050134575226,-18.8056202812361
9994.55319462236,-21.8018177079268,-18.8023891533475
10001.3383631184,-21.7988158993136,-18.7993528829531
10008.1235316144,-21.7960168190934,-18.7965181581238
10014.9087001104,-21.7934420626634,-18.7939043340048
10021.6938686064,-21.7911280366862,-18.7915452547805
10028.4790371024,-21.7890237541021,-18.7894026817121
10035.2642055984,-21.7869273884922,-18.7872993721097
10042.0493740944,-21.7848310228822,-18.7852019629663
10048.8345425904,-21.7828262346278,-18.7831832557736
10055.6197110864,-21.7810952926796,-18.7814090688653
10062.4048795825,-21.7796032041543,-18.7798745869879
10069.1900480785,-21.7783219534142,-18.7785552810251
10075.9752165745,-21.7772371171234,-18.7774352089586
10082.7603850705,-21.7763464478561,-18.7765100653582
10089.5455535665,-21.7756596446585,-18.7757874446968
10096.3307220625,-21.7751993271072,-18.7752877085994
10103.1158905585,-21.7750031107859,-18.7750458797489
10109.9010590545,-21.7749996185303,-18.7750065706018
10116.6862275505,-21.7749996185303,-18.7750006632779
10123.4713960465,-21.7749996185303,-18.7749997755335
10130.2565645426,-21.7746703106314,-18.774719822158
10137.0417330386,-21.773516531386,-18.7736973602473
10143.8269015346,-21.771654034987,-18.7719611030612
10150.6120700306,-21.7691635986151,-18.769584003687
10157.3972385266,-21.7660856565703,-18.7666113833026
10164.1824070226,-21.7624242922075,-18.7630535224256
10170.9675755186,-21.7581476550423,-18.7588849019598
